Date,Scored,Name,ID,Team,Bet,GPG,Last 5 GPG,HGPG,PPG,OTPM,TGPG,OTGA,is_home
2024-04-22,0,Brandon Carlo,8478443,Boston,1300,0.052632,0.2,0.057143,0,23570,3.20731,3.18292,1
2024-04-22,0,Matt Grzelcyk,8476891,Boston,1400,0.031746,0,0.045249,0,23570,3.20731,3.18292,1
2024-04-22,0,Hampus Lindholm,8476854,Boston,850,0.041096,0,0.076271,1,23570,3.20731,3.18292,1
2024-04-22,0,Charlie McAvoy,8479325,Boston,0,0.162162,0.2,0.124464,1,23570,3.20731,3.18292,1
2024-04-22,0,Andrew Peeke,8479369,Boston,1400,0.026316,0,0.044776,0,23570,3.20731,3.18292,1
2024-04-22,0,Kevin Shattenkirk,8474031,Boston,0,0.098361,0.2,0.082192,2,23570,3.20731,3.18292,1
2024-04-22,0,Tyler Bertuzzi,8477479,Toronto,215,0.2625,0,0.31068,5,26582,3.63414,2.69512,0
2024-04-22,0,Connor Dewar,8480980,Toronto,650,0.148649,0,0.09596,0,26582,3.63414,2.69512,0
2024-04-22,1,Max Domi,8477503,Toronto,330,0.1125,0,0.172932,1,26582,3.63414,2.69512,0
2024-04-22,0,Pontus Holmberg,8480995,Toronto,550,0.12963,0.2,0.130435,0,26582,3.63414,2.69512,0
2024-04-22,0,Calle Jarnkrok,8475714,Toronto,360,0.192308,0,0.204651,0,26582,3.63414,2.69512,0
2024-04-22,0,David Kampf,8480144,Toronto,650,0.102564,0.4,0.111111,0,26582,3.63414,2.69512,0
2024-04-22,0,Matthew Knies,8482720,Toronto,390,0.1875,0,0.175824,0,26582,3.63414,2.69512,0
2024-04-22,0,Mitch Marner,8478483,Toronto,185,0.376812,0.2,0.4,8,26582,3.63414,2.69512,0
2024-04-22,1,Auston Matthews,8479318,Toronto,-150,0.851852,0.6,0.720648,18,26582,3.63414,2.69512,0
2024-04-22,0,Ryan Reaves,8471817,Toronto,850,0.081633,0.2,0.064815,0,26582,3.63414,2.69512,0
2024-04-22,0,Nicholas Robertson,8481582,Toronto,350,0.25,0.2,0.207317,1,26582,3.63414,2.69512,0
2024-04-22,1,John Tavares,8475166,Toronto,160,0.3625,1,0.383721,9,26582,3.63414,2.69512,0
2024-04-22,0,Simon Benoit,8481122,Toronto,1400,0.015625,0,0.02551,0,26582,3.63414,2.69512,0
2024-04-22,0,Joel Edmundson,8476441,Toronto,1500,0.018868,0,0.043165,0,26582,3.63414,2.69512,0
2024-04-22,0,Timothy Liljegren,8480043,Toronto,800,0.054545,0,0.073298,0,26582,3.63414,2.69512,0
2024-04-22,0,Ilya Lyubushkin,8480950,Toronto,1600,0,0,0.017621,0,26582,3.63414,2.69512,0
2024-04-22,0,Jake McCabe,8476931,Toronto,900,0.109589,0.2,0.063559,1,26582,3.63414,2.69512,0
2024-04-22,0,Morgan Rielly,8476853,Toronto,600,0.097222,0,0.117647,1,26582,3.63414,2.69512,0
2024-04-22,1,Sebastian Aho,8478427,Carolina,165,0.461538,0.4,0.450382,11,20796,3.37804,3.14634,1
2024-04-22,0,Jack Drury,8480835,Carolina,450,0.108108,0,0.09375,2,20796,3.37804,3.14634,1
2024-04-22,1,Jake Guentzel,8477404,Carolina,170,0.447761,0.6,0.497817,5,20796,3.37804,3.14634,1
2024-04-22,1,Seth Jarvis,8482093,Carolina,210,0.407407,0.8,0.275862,13,20796,3.37804,3.14634,1
2024-04-22,0,Jesperi Kotkaniemi,8480829,Carolina,450,0.151899,0.2,0.175097,1,20796,3.37804,3.14634,1
2024-04-22,0,Evgeny Kuznetsov,8475744,Carolina,425,0.126984,0.2,0.204348,1,20796,3.37804,3.14634,1
2024-04-22,1,Jordan Martinook,8476921,Carolina,450,0.170732,0.2,0.146939,0,20796,3.37804,3.14634,1
2024-04-22,0,Martin Necas,8480039,Carolina,205,0.311688,0.2,0.265918,8,20796,3.37804,3.14634,1
2024-04-22,0,Stefan Noesen,8476474,Carolina,425,0.17284,0.2,0.180791,3,20796,3.37804,3.14634,1
2024-04-22,0,Jordan Staal,8473533,Carolina,550,0.125,0.2,0.174721,0,20796,3.37804,3.14634,1
2024-04-22,0,Andrei Svechnikov,8480830,Carolina,245,0.322034,0.4,0.351852,5,20796,3.37804,3.14634,1
2024-04-22,1,Teuvo Teravainen,8476882,Carolina,300,0.328947,0.8,0.264463,9,20796,3.37804,3.14634,1
2024-04-22,0,Brent Burns,8470613,Carolina,600,0.121951,0,0.152672,4,20796,3.37804,3.14634,1
2024-04-22,0,Jalen Chatfield,8478970,Carolina,1100,0.111111,0,0.082418,0,20796,3.37804,3.14634,1
2024-04-22,0,Dmitry Orlov,8475200,Carolina,950,0.073171,0,0.105042,0,20796,3.37804,3.14634,1
2024-04-22,0,Brett Pesce,8477488,Carolina,1000,0.042857,0,0.071429,0,20796,3.37804,3.14634,1
2024-04-22,0,Brady Skjei,8476869,Carolina,550,0.1625,0,0.153846,1,20796,3.37804,3.14634,1
2024-04-22,0,Jaccob Slavin,8476958,Carolina,900,0.074074,0.2,0.078947,0,20796,3.37804,3.14634,1
2024-04-22,0,Mathew Barzal,8478445,Islanders,205,0.2875,0,0.247706,5,25919,2.9878,2.57317,0
2024-04-22,0,Casey Cizikas,8475231,Islanders,500,0.142857,0.4,0.116379,0,25919,2.9878,2.57317,0
2024-04-22,0,Cal Clutterbuck,8473504,Islanders,950,0.085366,0,0.101523,0,25919,2.9878,2.57317,0
2024-04-22,0,Pierre Engvall,8478115,Islanders,450,0.135135,0.2,0.177686,2,25919,2.9878,2.57317,0
2024-04-22,0,Simon Holmstrom,8481601,Islanders,700,0.2,0.2,0.166667,0,25919,2.9878,2.57317,0
2024-04-22,1,Bo Horvat,8477500,Islanders,185,0.407407,0,0.434599,10,25919,2.9878,2.57317,0
2024-04-22,1,Anders Lee,8475314,Islanders,330,0.246914,0.2,0.313008,5,25919,2.9878,2.57317,0
2024-04-22,0,Kyle MacLean,8481237,Islanders,750,0.125,0.4,0.151515,0,25919,2.9878,2.57317,0
2024-04-22,0,Matt Martin,8474709,Islanders,900,0.070175,0,0.069444,0,25919,2.9878,2.57317,0
2024-04-22,0,Brock Nelson,8475754,Islanders,220,0.414634,0.8,0.44856,9,25919,2.9878,2.57317,0
2024-04-22,0,Jean-Gabriel Pageau,8476419,Islanders,0,0.134146,0.2,0.178723,1,25919,2.9878,2.57317,0
2024-04-22,1,Kyle Palmieri,8475151,Islanders,200,0.365854,0.6,0.295775,10,25919,2.9878,2.57317,0
2024-04-22,0,Robert Bortuzzo,8474145,Islanders,2000,0,0,0.019481,0,25919,2.9878,2.57317,0
2024-04-22,0,Noah Dobson,8480865,Islanders,550,0.126582,0.4,0.147541,1,25919,2.9878,2.57317,0
2024-04-22,0,Adam Pelech,8476917,Islanders,1200,0.017241,0,0.053922,0,25919,2.9878,2.57317,0
2024-04-22,0,Ryan Pulock,8477506,Islanders,750,0.086207,0,0.078818,2,25919,2.9878,2.57317,0
2024-04-22,0,Mike Reilly,8476422,Islanders,900,0.098361,0,0.068027,0,25919,2.9878,2.57317,0
2024-04-22,0,Alexander Romanov,8481014,Islanders,1300,0.08642,0,0.049793,0,25919,2.9878,2.57317,0
2024-04-22,1,Jamie Benn,8473994,Dallas,250,0.256098,0.2,0.281481,7,22137,3.58536,2.96341,1
2024-04-22,0,Evgenii Dadonov,8474149,Dallas,450,0.235294,0.4,0.197248,1,22137,3.58536,2.96341,1
2024-04-22,0,Matt Duchene,8475168,Dallas,280,0.3125,0.2,0.399142,6,22137,3.58536,2.96341,1
2024-04-22,0,Radek Faksa,8476889,Dallas,700,0.094595,0,0.096899,0,22137,3.58536,2.96341,1
2024-04-22,0,Roope Hintz,8478449,Dallas,210,0.375,0.2,0.449612,8,22137,3.58536,2.96341,1
2024-04-22,0,Wyatt Johnston,8482740,Dallas,190,0.390244,0.4,0.327869,3,22137,3.58536,2.96341,1
2024-04-22,1,Mason Marchment,8478975,Dallas,320,0.271605,0.4,0.253333,6,22137,3.58536,2.96341,1
2024-04-22,0,Joe Pavelski,8470794,Dallas,220,0.329268,0.2,0.35206,11,22137,3.58536,2.96341,1
2024-04-22,1,Jason Robertson,8480027,Dallas,185,0.353659,0.4,0.469697,9,22137,3.58536,2.96341,1
2024-04-22,0,Tyler Seguin,8475794,Dallas,245,0.367647,0.6,0.306773,3,22137,3.58536,2.96341,1
2024-04-22,0,Logan Stankoven,8482702,Dallas,380,0.25,0,0.25,1,22137,3.58536,2.96341,1
2024-04-22,0,Sam Steel,8479351,Dallas,600,0.116883,0,0.12093,0,22137,3.58536,2.96341,1
2024-04-22,0,Thomas Harley,8481581,Dallas,550,0.189873,0,0.123188,1,22137,3.58536,2.96341,1
2024-04-22,0,Miro Heiskanen,8480036,Dallas,550,0.126761,0.2,0.109756,2,22137,3.58536,2.96341,1
2024-04-22,0,Esa Lindell,8476902,Dallas,1000,0.060976,0,0.06391,0,22137,3.58536,2.96341,1
2024-04-22,0,Nils Lundkvist,8480878,Dallas,1700,0.033898,0,0.0625,0,22137,3.58536,2.96341,1
2024-04-22,0,Ryan Suter,8470600,Dallas,1300,0.02439,0,0.044118,0,22137,3.58536,2.96341,1
2024-04-22,0,Chris Tanev,8475690,Dallas,1300,0.026667,0,0.03913,0,22137,3.58536,2.96341,1
2024-04-22,0,Ivan Barbashev,8477964,Vegas,340,0.231707,0.2,0.243728,3,23300,3.20731,2.82926,0
2024-04-22,0,William Carrier,8477478,Vegas,550,0.153846,0.2,0.1875,0,23300,3.20731,2.82926,0
2024-04-22,0,Jack Eichel,8478403,Vegas,160,0.492063,0.4,0.419355,11,23300,3.20731,2.82926,0
2024-04-22,1,Tomas Hertl,8476881,Vegas,310,0.314815,0.4,0.32093,6,23300,3.20731,2.82926,0
2024-04-22,0,Brett Howden,8479353,Vegas,650,0.111111,0,0.14359,0,23300,3.20731,2.82926,0
2024-04-22,0,William Karlsson,8476448,Vegas,255,0.428571,0.6,0.278008,7,23300,3.20731,2.82926,0
2024-04-22,0,Keegan Kolesar,8478434,Vegas,0,0.101266,0.4,0.099206,0,23300,3.20731,2.82926,0
2024-04-22,0,Anthony Mantha,8477511,Vegas,380,0.310811,0.2,0.233696,3,23300,3.20731,2.82926,0
2024-04-22,1,Jonathan Marchessault,8476539,Vegas,175,0.512195,0.2,0.441406,8,23300,3.20731,2.82926,0
2024-04-22,0,Nicolas Roy,8478462,Vegas,500,0.185714,0.4,0.191489,1,23300,3.20731,2.82926,0
2024-04-22,0,Chandler Stephenson,8476905,Vegas,360,0.213333,0.2,0.245136,4,23300,3.20731,2.82926,0
2024-04-22,1,Mark Stone,8475913,Vegas,0,0.285714,0.2,0.335443,4,23300,3.20731,2.82926,0
2024-04-22,0,Nicolas Hague,8479980,Vegas,1300,0.027397,0,0.048246,0,23300,3.20731,2.82926,0
2024-04-22,0,Noah Hanifin,8478396,Vegas,550,0.1625,0.2,0.11811,5,23300,3.20731,2.82926,0
2024-04-22,1,Brayden McNabb,8475188,Vegas,1300,0.04878,0.2,0.031496,0,23300,3.20731,2.82926,0
2024-04-22,0,Alex Pietrangelo,8474565,Vegas,0,0.0625,0,0.121849,0,23300,3.20731,2.82926,0
2024-04-22,0,Shea Theodore,8477447,Vegas,700,0.106383,0,0.139303,2,23300,3.20731,2.82926,0
2024-04-22,0,Zach Whitecloud,8480727,Vegas,0,0.032787,0,0.084577,0,23300,3.20731,2.82926,0
2024-04-22,0,Sam Carrick,8475842,Edmonton,650,0.12987,0.2,0.124352,1,26015,3.56097,2.56097,1
2024-04-22,1,Leon Draisaitl,8477934,Edmonton,120,0.506173,0.2,0.624535,21,26015,3.56097,2.56097,1
2024-04-22,1,Warren Foegele,8477998,Edmonton,260,0.243902,0.6,0.183594,1,26015,3.56097,2.56097,1
2024-04-22,1,Adam Henrique,8474641,Edmonton,330,0.292683,0.4,0.321782,5,26015,3.56097,2.56097,1
2024-04-22,0,Dylan Holloway,8482077,Edmonton,550,0.157895,0.4,0.1,1,26015,3.56097,2.56097,1
2024-04-22,1,Zach Hyman,8475786,Edmonton,115,0.675,0.4,0.498099,15,26015,3.56097,2.56097,1
2024-04-22,0,Mattias Janmark,8477406,Edmonton,0,0.056338,0,0.110048,0,26015,3.56097,2.56097,1
2024-04-22,0,Evander Kane,8475169,Edmonton,0,0.311688,0.6,0.414894,2,26015,3.56097,2.56097,1
2024-04-22,0,Connor McDavid,8478402,Edmonton,115,0.421053,0.6,0.593985,7,26015,3.56097,2.56097,1
2024-04-22,0,Ryan McLeod,8480802,Edmonton,450,0.148148,0,0.147679,0,26015,3.56097,2.56097,1
2024-04-22,1,Ryan Nugent-Hopkins,8476454,Edmonton,260,0.225,0,0.288538,4,26015,3.56097,2.56097,1
2024-04-22,0,Corey Perry,8470621,Edmonton,380,0.222222,0.2,0.207317,3,26015,3.56097,2.56097,1
2024-04-22,0,Evan Bouchard,8480803,Edmonton,360,0.222222,0.2,0.165441,8,26015,3.56097,2.56097,1
2024-04-22,0,Cody Ceci,8476879,Edmonton,1000,0.063291,0.4,0.045283,0,26015,3.56097,2.56097,1
2024-04-22,0,Vincent Desharnais,8479576,Edmonton,1500,0.012821,0,0.007937,0,26015,3.56097,2.56097,1
2024-04-22,0,Mattias Ekholm,8475218,Edmonton,600,0.139241,0.2,0.108434,2,26015,3.56097,2.56097,1
2024-04-22,0,Brett Kulak,8476967,Edmonton,1100,0.036585,0,0.045113,0,26015,3.56097,2.56097,1
2024-04-22,0,Darnell Nurse,8477498,Edmonton,750,0.123457,0.2,0.126923,1,26015,3.56097,2.56097,1
2024-04-22,0,Viktor Arvidsson,8478042,Los Angeles,195,0.333333,0.8,0.317365,1,25175,3.09756,2.87804,0
2024-04-22,0,Quinton Byfield,8482124,Los Angeles,370,0.25,0.2,0.160221,6,25175,3.09756,2.87804,0
2024-04-22,0,Phillip Danault,8476479,Los Angeles,360,0.217949,0,0.265873,3,25175,3.09756,2.87804,0
2024-04-22,1,Pierre-Luc Dubois,8479400,Los Angeles,400,0.195122,0.2,0.302905,7,25175,3.09756,2.87804,0
2024-04-22,0,Kevin Fiala,8477942,Los Angeles,205,0.353659,0.4,0.355372,11,25175,3.09756,2.87804,0
2024-04-22,0,Carl Grundstrom,8479336,Los Angeles,700,0.16,0.2,0.184971,1,25175,3.09756,2.87804,0
2024-04-22,1,Adrian Kempe,8477960,Los Angeles,205,0.363636,0.2,0.444,5,25175,3.09756,2.87804,0
2024-04-22,0,Anze Kopitar,8471685,Los Angeles,300,0.320988,0,0.29572,9,25175,3.09756,2.87804,0
2024-04-22,0,Alex Laferriere,8482155,Los Angeles,500,0.148148,0,0.148148,0,25175,3.09756,2.87804,0
2024-04-22,0,Trevor Lewis,8473453,Los Angeles,750,0.097561,0,0.097656,0,25175,3.09756,2.87804,0
2024-04-22,0,Blake Lizotte,8481481,Los Angeles,700,0.112903,0.2,0.125561,0,25175,3.09756,2.87804,0
2024-04-22,1,Trevor Moore,8479675,Los Angeles,260,0.378049,0.2,0.259574,2,25175,3.09756,2.87804,0
2024-04-22,1,Mikey Anderson,8479998,Los Angeles,1400,0.027027,0,0.040724,0,25175,3.09756,2.87804,0
2024-04-22,0,Drew Doughty,8474563,Los Angeles,600,0.182927,0,0.149038,7,25175,3.09756,2.87804,0
2024-04-22,0,Andreas Englund,8477971,Los Angeles,2000,0.012195,0,0.007752,0,25175,3.09756,2.87804,0
2024-04-22,0,Vladislav Gavrikov,8478882,Los Angeles,1100,0.077922,0,0.07234,0,25175,3.09756,2.87804,0
2024-04-22,0,Matt Roy,8478911,Los Angeles,1200,0.061728,0.2,0.069959,0,25175,3.09756,2.87804,0
2024-04-22,0,Jordan Spence,8481606,Los Angeles,1200,0.028169,0,0.038462,1,25175,3.09756,2.87804,0
2024-04-23,0,Will Cuylle,8482157,Rangers,0,0.160494,0,0.151163,1,23132,3.39024,3.07317,1
2024-04-23,0,Barclay Goodrow,8476624,Rangers,0,0.05,0,0.112403,0,23132,3.39024,3.07317,1
2024-04-23,0,Kaapo Kakko,8481554,Rangers,0,0.213115,0,0.192488,1,23132,3.39024,3.07317,1
2024-04-23,0,Chris Kreider,8475184,Rangers,0,0.47561,0.4,0.533333,18,23132,3.39024,3.07317,1
2024-04-23,0,Alexis Lafreni�re,8482109,Rangers,0,0.341463,0.2,0.240741,2,23132,3.39024,3.07317,1
2024-04-23,0,Artemi Panarin,8478550,Rangers,0,0.597561,0.8,0.400749,11,23132,3.39024,3.07317,1
2024-04-23,0,Matt Rempe,8482460,Rangers,0,0.058824,0.2,0.111111,0,23132,3.39024,3.07317,1
2024-04-23,1,Jack Roslovic,8478458,Rangers,0,0.152542,0.2,0.192661,0,23132,3.39024,3.07317,1
2024-04-23,1,Vincent Trocheck,8476389,Rangers,0,0.304878,0,0.280899,11,23132,3.39024,3.07317,1
2024-04-23,0,Jimmy Vesey,8476918,Rangers,0,0.1625,0.2,0.139241,0,23132,3.39024,3.07317,1
2024-04-23,0,Alex Wennberg,8477505,Rangers,0,0.126582,0,0.140625,3,23132,3.39024,3.07317,1
2024-04-23,1,Mika Zibanejad,8476459,Rangers,0,0.320988,0,0.386029,12,23132,3.39024,3.07317,1
2024-04-23,0,Adam Fox,8479323,Rangers,0,0.236111,0.4,0.173077,6,23132,3.39024,3.07317,1
2024-04-23,0,Erik Gustafsson,8476979,Rangers,0,0.078947,0,0.081731,0,23132,3.39024,3.07317,1
2024-04-23,0,Ryan Lindgren,8479324,Rangers,0,0.039474,0,0.045455,0,23132,3.39024,3.07317,1
2024-04-23,1,K'Andre Miller,8480817,Rangers,0,0.1,0,0.096654,0,23132,3.39024,3.07317,1
2024-04-23,0,Braden Schneider,8482073,Rangers,0,0.060976,0.2,0.055556,0,23132,3.39024,3.07317,1
2024-04-23,0,Jacob Trouba,8476885,Rangers,0,0.043478,0,0.088462,0,23132,3.39024,3.07317,1
2024-04-23,0,Nicolas Aube-Kubel,8477979,Washington,0,0.1,0,0.10396,0,23421,2.63414,2.75609,0
2024-04-23,0,Nic Dowd,8475343,Washington,0,0.1875,0.4,0.18,0,23421,2.63414,2.75609,0
2024-04-23,0,Hendrix Lapierre,8482148,Washington,0,0.156863,0,0.155172,0,23421,2.63414,2.75609,0
2024-04-23,0,Beck Malenstyn,8479359,Washington,0,0.074074,0,0.07767,0,23421,2.63414,2.75609,0
2024-04-23,1,Connor McMichael,8481580,Washington,0,0.225,0.2,0.169811,2,23421,2.63414,2.75609,0
2024-04-23,0,Sonny Milano,8477947,Washington,0,0.306122,0.4,0.222222,3,23421,2.63414,2.75609,0
2024-04-23,0,T.J. Oshie,8471698,Washington,0,0.230769,0.2,0.298137,7,23421,2.63414,2.75609,0
2024-04-23,0,Alex Ovechkin,8471214,Washington,0,0.392405,0.2,0.525424,13,23421,2.63414,2.75609,0
2024-04-23,0,Max Pacioretty,8474157,Washington,0,0.085106,0,0.282609,2,23421,2.63414,2.75609,0
2024-04-23,0,Aliaksei Protas,8481656,Washington,0,0.076923,0,0.076471,0,23421,2.63414,2.75609,0
2024-04-23,1,Dylan Strome,8478440,Washington,0,0.329268,0,0.309013,6,23421,2.63414,2.75609,0
2024-04-23,1,Tom Wilson,8476880,Washington,0,0.243243,0.2,0.299465,5,23421,2.63414,2.75609,0
2024-04-23,0,Alexander Alexeyev,8480823,Washington,0,0.025641,0,0.013699,0,23421,2.63414,2.75609,0
2024-04-23,0,John Carlson,8474590,Washington,0,0.121951,0.4,0.178744,6,23421,2.63414,2.75609,0
2024-04-23,0,Martin Fehervary,8480796,Washington,0,0.045455,0.2,0.082192,0,23421,2.63414,2.75609,0
2024-04-23,0,Lucas Johansen,8479321,Washington,0,0,0,0,0,23421,2.63414,2.75609,0
2024-04-23,0,Dylan McIlrath,8475795,Washington,0,0,0,0,0,23421,2.63414,2.75609,0
2024-04-23,0,Trevor van Riemsdyk,8477845,Washington,0,0,0,0.040179,0,23421,2.63414,2.75609,0
2024-04-23,0,Aleksander Barkov,8477493,Florida,0,0.315068,0,0.383333,5,23670,3.2317,3.25609,1
2024-04-23,1,Sam Bennett,8477935,Florida,0,0.289855,0.2,0.299145,5,23670,3.2317,3.25609,1
2024-04-23,0,Nick Cousins,8476393,Florida,0,0.101449,0.2,0.112033,0,23670,3.2317,3.25609,1
2024-04-23,0,Steven Lorentz,8478904,Florida,0,0.026316,0,0.1,0,23670,3.2317,3.25609,1
2024-04-23,0,Anton Lundell,8482113,Florida,0,0.166667,0.4,0.186235,1,23670,3.2317,3.25609,1
2024-04-23,0,Eetu Luostarinen,8480185,Florida,0,0.146341,0,0.152416,2,23670,3.2317,3.25609,1
2024-04-23,0,Sam Reinhart,8477933,Florida,0,0.695122,1,0.485401,27,23670,3.2317,3.25609,1
2024-04-23,0,Evan Rodrigues,8478542,Florida,0,0.15,0.2,0.207317,3,23670,3.2317,3.25609,1
2024-04-23,0,Kevin Stenlund,8478831,Florida,0,0.135802,0.2,0.125,0,23670,3.2317,3.25609,1
2024-04-23,1,Vladimir Tarasenko,8475765,Florida,0,0.302632,0.2,0.35,3,23670,3.2317,3.25609,1
2024-04-23,0,Matthew Tkachuk,8479314,Florida,0,0.325,0.4,0.452555,6,23670,3.2317,3.25609,1
2024-04-23,1,Carter Verhaeghe,8477409,Florida,0,0.447368,0.4,0.426966,8,23670,3.2317,3.25609,1
2024-04-23,0,Aaron Ekblad,8477932,Florida,0,0.078431,0,0.168224,1,23670,3.2317,3.25609,1
2024-04-23,0,Oliver Ekman-Larsson,8475171,Florida,0,0.1125,0,0.074766,1,23670,3.2317,3.25609,1
2024-04-23,0,Gustav Forsling,8478055,Florida,0,0.126582,0,0.132576,1,23670,3.2317,3.25609,1
2024-04-23,0,Dmitry Kulikov,8475179,Florida,0,0.013158,0,0.048673,0,23670,3.2317,3.25609,1
2024-04-23,0,Niko Mikkola,8478859,Florida,0,0.036585,0,0.029536,0,23670,3.2317,3.25609,1
2024-04-23,0,Brandon Montour,8477986,Florida,0,0.121212,0.2,0.166023,1,23670,3.2317,3.25609,1
2024-04-23,0,Mitchell Chaffee,8482070,Tampa Bay,0,0.133333,0,0.121212,0,29411,3.51219,2.41463,0
2024-04-23,0,Anthony Cirelli,8478519,Tampa Bay,0,0.253165,0.2,0.222222,3,29411,3.51219,2.41463,0
2024-04-23,0,Anthony Duclair,8477407,Tampa Bay,0,0.328767,0.4,0.316327,5,29411,3.51219,2.41463,0
2024-04-23,0,Michael Eyssimont,8479591,Tampa Bay,0,0.135802,0,0.121429,2,29411,3.51219,2.41463,0
2024-04-23,0,Luke Glendening,8476822,Tampa Bay,0,0.123457,0,0.093385,0,29411,3.51219,2.41463,0
2024-04-23,0,Brandon Hagel,8479542,Tampa Bay,0,0.317073,0.6,0.314815,2,29411,3.51219,2.41463,0
2024-04-23,0,Nikita Kucherov,8476453,Tampa Bay,0,0.54321,0.2,0.45,13,29411,3.51219,2.41463,0
2024-04-23,0,Tyler Motte,8477353,Tampa Bay,0,0.086957,0,0.108491,0,29411,3.51219,2.41463,0
2024-04-23,0,Nicholas Paul,8477426,Tampa Bay,0,0.292683,0.2,0.231618,9,29411,3.51219,2.41463,0
2024-04-23,1,Brayden Point,8478010,Tampa Bay,0,0.567901,0.4,0.526531,15,29411,3.51219,2.41463,0
2024-04-23,1,Steven Stamkos,8474564,Tampa Bay,0,0.506329,0.4,0.479705,19,29411,3.51219,2.41463,0
2024-04-23,0,Erik Cernak,8478416,Tampa Bay,0,0.028986,0.2,0.027397,0,29411,3.51219,2.41463,0
2024-04-23,0,Maxwell Crozier,8481719,Tampa Bay,0,0,0,0,0,29411,3.51219,2.41463,0
2024-04-23,0,Calvin de Haan,8475177,Tampa Bay,0,0.050847,0,0.049724,0,29411,3.51219,2.41463,0
2024-04-23,0,Matt Dumba,8476856,Tampa Bay,0,0.052632,0,0.071111,0,29411,3.51219,2.41463,0
2024-04-23,0,Victor Hedman,8475167,Tampa Bay,0,0.166667,0,0.169811,4,29411,3.51219,2.41463,0
2024-04-23,0,Emil Lilleberg,8482929,Tampa Bay,0,0,0,0,0,29411,3.51219,2.41463,0
2024-04-23,0,Darren Raddysh,8478178,Tampa Bay,0,0.073171,0,0.072727,1,29411,3.51219,2.41463,0
2024-04-23,0,Mason Appleton,8478891,Winnipeg,425,0.170732,0,0.137056,2,25649,3.15853,3.07317,1
2024-04-23,0,Kyle Connor,8478398,Winnipeg,175,0.523077,1,0.50431,5,25649,3.15853,3.07317,1
2024-04-23,0,Nikolaj Ehlers,8477940,Winnipeg,245,0.304878,0.4,0.340314,0,25649,3.15853,3.07317,1
2024-04-23,1,David Gustafsson,8481019,Winnipeg,800,0.076923,0.2,0.032967,0,25649,3.15853,3.07317,1
2024-04-23,0,Alex Iafallo,8480113,Winnipeg,500,0.134146,0,0.196581,2,25649,3.15853,3.07317,1
2024-04-23,0,Adam Lowry,8476392,Winnipeg,475,0.148148,0.8,0.177419,0,25649,3.15853,3.07317,1
2024-04-23,0,Sean Monahan,8477497,Winnipeg,270,0.313253,0.4,0.229885,9,25649,3.15853,3.07317,1
2024-04-23,0,Vladislav Namestnikov,8476480,Winnipeg,550,0.141026,0.2,0.152263,3,25649,3.15853,3.07317,1
2024-04-23,0,Nino Niederreiter,8475799,Winnipeg,340,0.233766,0,0.284,3,25649,3.15853,3.07317,1
2024-04-23,1,Mark Scheifele,8476460,Winnipeg,205,0.337838,0.6,0.431718,6,25649,3.15853,3.07317,1
2024-04-23,0,Tyler Toffoli,8475726,Winnipeg,220,0.417722,0.4,0.358871,11,25649,3.15853,3.07317,1
2024-04-23,0,Gabriel Vilardi,8480014,Winnipeg,225,0.468085,0.4,0.363636,9,25649,3.15853,3.07317,1
2024-04-23,0,Dylan DeMelo,8476331,Winnipeg,1100,0.036585,0,0.041841,0,25649,3.15853,3.07317,1
2024-04-23,0,Brenden Dillon,8475455,Winnipeg,1200,0.103896,0,0.053279,0,25649,3.15853,3.07317,1
2024-04-23,0,Josh Morrissey,8477504,Winnipeg,600,0.123457,0.4,0.161157,2,25649,3.15853,3.07317,1
2024-04-23,0,Neal Pionk,8480145,Winnipeg,900,0.060976,0,0.072874,1,25649,3.15853,3.07317,1
2024-04-23,0,Dylan Samberg,8480049,Winnipeg,1500,0.012821,0,0.018519,0,25649,3.15853,3.07317,1
2024-04-23,0,Logan Stanley,8479378,Winnipeg,1500,0.04,0,0.028846,0,25649,3.15853,3.07317,1
2024-04-23,0,Andrew Cogliano,8471699,Colorado,900,0.08,0,0.092369,0,22693,3.68292,2.41463,0
2024-04-23,0,Ross Colton,8479525,Colorado,380,0.2125,0.2,0.225926,3,22693,3.68292,2.41463,0
2024-04-23,0,Brandon Duhaime,8479520,Colorado,700,0.0625,0,0.089286,0,22693,3.68292,2.41463,0
2024-04-23,0,Joel Kiviranta,8481641,Colorado,0,0.053571,0,0.063415,0,22693,3.68292,2.41463,0
2024-04-23,1,Artturi Lehkonen,8477476,Colorado,240,0.355556,0.4,0.322275,7,22693,3.68292,2.41463,0
2024-04-23,0,Nathan MacKinnon,8477492,Colorado,-115,0.621951,0.8,0.577236,10,22693,3.68292,2.41463,0
2024-04-23,0,Casey Mittelstadt,8479999,Colorado,330,0.225,0.2,0.197044,3,22693,3.68292,2.41463,0
2024-04-23,1,Valeri Nichushkin,8477501,Colorado,190,0.518519,0.6,0.421875,16,22693,3.68292,2.41463,0
2024-04-23,1,Zach Parise,8470610,Colorado,550,0.166667,0.2,0.20398,0,22693,3.68292,2.41463,0
2024-04-23,0,Mikko Rantanen,8478420,Colorado,130,0.525,0.4,0.54717,14,22693,3.68292,2.41463,0
2024-04-23,0,Yakov Trenin,8478508,Colorado,600,0.157895,0,0.184874,0,22693,3.68292,2.41463,0
2024-04-23,1,Miles Wood,8477425,Colorado,600,0.121622,0.2,0.154321,0,22693,3.68292,2.41463,0
